id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45714544,Rental unit in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,5658575,Air Global Agency,,Vadhana,13.73338,100.58087,Entire home/apt,2000,30,2,1/2/2023,0.33,4,306,2,
45369920,Rental unit in ??Ä??Ç??ï ????????ó??? ?? ?òÖ4.62 ?? 1 bedroom ?? 1 bed ?? 1 bath,344327171,Alice,,Sathon,13.71089,100.52115,Entire home/apt,852,1,65,20/5/2023,1.91,64,364,55,
45167861,Loft in Khet Sathon ?? 1 bedroom ?? 1 bed ?? 1 bath,8613539,June & Pop,,Sathon,13.71801,100.52699,Entire home/apt,900,30,0,,,10,0,0,
45169502,Rental unit in Khet Din Daeng ?? 1 bedroom ?? 1 private bath,333324732,Varinthorn,,Din Daeng,13.772,100.57029,Private room,600,1,0,,,1,0,0,
45188686,Condo in Khet Khan Na Yao ?? 2 bedrooms ?? 2 beds ?? 1 bath,364474421,Thirawat,,Khan Na Yao,13.81907,100.681,Entire home/apt,6500,1,0,,,2,365,0,
45715666,Rental unit in Khet Watthana ?? 2 bedrooms ?? 2 beds ?? 1 bath,5658575,Air Global Agency,,Vadhana,13.73037,100.57924,Entire home/apt,2480,30,0,,,4,325,0,
45193831,Villa in Khet Din Daeng ?? ?òÖ4.65 ?? 5 bedrooms ?? 6 beds ?? 2 baths,347302995,Sophia,,Din Daeng,13.78849,100.56854,Entire home/apt,6529,1,20,2/6/2023,1.01,37,343,18,
45198288,Rental unit in ??Ä??Ç??ï????????ä??Ä??ó?????? ?? 1 bedroom ?? 1 bed ?? 1.5 baths,133849226,Aidan,,Ratchathewi,13.75134,100.55441,Entire home/apt,1462,1,1,25/9/2022,0.11,39,330,1,
45715733,Rental unit in Khet Watthana ?? 2 bedrooms ?? 2 beds ?? 2 baths,5658575,Air Global Agency,,Vadhana,13.73237,100.58031,Entire home/apt,2500,30,1,3/12/2022,0.14,4,269,1,
45377019,Townhouse in Khet Ratchathewi ?? ?òÖ4.46 ?? 1 bedroom ?? 2 beds ?? 1 bath,155994967,Boutique,,Ratchathewi,13.74966,100.53205,Entire home/apt,2690,1,35,3/5/2023,1.03,4,344,18,
45377134,Townhouse in Khet Ratchathewi ?? ?òÖ4.78 ?? Studio ?? 2 beds ?? 1 bath,155994967,Boutique,,Ratchathewi,13.74991,100.53105,Entire home/apt,2433,1,32,3/5/2023,0.94,4,351,20,
45744309,pension in Khet Prawet ?? ?òÖ5.0 ?? 2 bedrooms ?? 2 beds ?? 2 baths,79247587,Pantita,,Pra Wet,13.67775,100.69574,Entire home/apt,1409,2,4,2/5/2023,0.12,2,116,2,
45377544,Townhouse in Khet Ratchathewi ?? ?òÖ4.73 ?? Studio ?? 2 beds ?? 1 bath,155994967,Boutique,,Ratchathewi,13.7499,100.53106,Entire home/apt,2219,1,41,9/5/2023,1.21,4,346,10,
45201389,Condo in Krung Thep Maha Nakhon ?? Studio ?? 1 bed ?? 1 bath,256842672,Jane,,Huai Khwang,13.78669,100.57762,Private room,650,3,0,,,1,0,0,
45761654,Hotel in Khet Sathon ?? 1 bedroom ?? 1 bed ?? 1 private bath,370991041,Pinnacle,,Sathon,13.72362995,100.5482101,Private room,1900,3,1,5/11/2022,0.13,1,362,1,
45210251,Hotel in Khet Phra Nakhon ?? Studio ?? 1 bed ?? 1 private bath,18662600,Bo,,Phra Nakhon,13.74782,100.49798,Private room,1114,1,0,,,1,0,0,
45405812,Condo in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,21344966,Adipat,,Vadhana,13.74125,100.55854,Entire home/apt,1000,180,0,,,1,0,0,
45773598,Rental unit in Khet Bang Rak ?? ?òÖ4.82 ?? 1 bedroom ?? 1 bed ?? 1 bath,227784412,Bank,,Bang Rak,13.72452,100.518,Entire home/apt,1286,1,11,27/2/2023,0.89,21,180,8,
45419357,Rental unit in Bangkok ?? ?òÖ4.24 ?? Studio ?? 1 bed ?? 1 bath,8354297,Weeraya,,Pom Prap Sattru Phai,13.74405,100.50859,Entire home/apt,1677,1,25,2/2/2023,0.75,10,182,3,
45774284,Condo in Khet Din Daeng ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,20515849,Derek,,Din Daeng,13.75597,100.56101,Entire home/apt,981,30,12,4/6/2023,0.39,2,66,3,
45427956,Condo in Khet Chatuchak ?? ?òÖ4.89 ?? Studio ?? 1 bed ?? 1 bath,6128312,Taviras,,Chatu Chak,13.82802,100.57084,Entire home/apt,1500,1,9,6/11/2022,0.79,3,176,9,
45443869,Serviced apartment in Khet Watthana ?? ?òÖ4.68 ?? 1 bedroom ?? 1 bed ?? 1 private bath,49539775,Max,,Vadhana,13.74669,100.55771,Private room,900,15,41,15/5/2023,1.28,42,86,11,
45446519,Condo in Thailand ?? ?òÖ5.0 ?? Studio ?? 1 bed ?? 1.5 baths,221286452,Lek,,Vadhana,13.7234,100.58001,Entire home/apt,994,30,16,21/5/2023,0.89,4,88,10,
45211078,Home in Khet Taling Chan ?? 1 bedroom ?? 1 bed ?? 1 private bath,365213765,Warintorn,,Taling Chan,13.74816,100.42363,Private room,350,2,0,,,1,365,0,
45224895,Serviced apartment in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.75022682,100.5784583,Entire home/apt,3000,1,0,,,12,349,0,
45225256,Serviced apartment in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.75000569,100.5804448,Entire home/apt,3100,1,0,,,12,359,0,
45227108,Rental unit in Khet Khlong Toei ?? 1 bedroom ?? 1 shared bath,365192710,World Terminal,,Khlong Toei,13.72951,100.5646,Private room,1500,1,0,,,4,0,0,
45790693,Condo in Khet Khlong Toei ?? ?òÖ4.84 ?? 1 bedroom ?? 2 beds ?? 1 bath,8123510,Tatiya,,Khlong Toei,13.70411,100.59151,Entire home/apt,1212,4,19,7/5/2023,0.9,9,270,13,
45446859,Condo in Thailand ?? ?òÖ4.97 ?? Studio ?? 1 bed ?? 1.5 baths,221286452,Lek,,Vadhana,13.72366,100.5816,Entire home/apt,980,30,29,2/1/2023,0.99,4,22,12,
45805098,Home in Khet Din Daeng ?? ?òÖ4.84 ?? 1 bedroom ?? 1 bed ?? 1 private bath,48457806,Taspol,,Din Daeng,13.75733,100.56341,Private room,900,1,25,12/6/2023,1.86,3,283,23,
45457106,Serviced apartment in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.7501226,100.578901,Entire home/apt,3300,1,0,,,12,359,0,
45457292,Serviced apartment in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.75196585,100.5795526,Entire home/apt,3500,1,1,2/1/2023,0.17,12,362,1,
45227994,Rental unit in Khet Khlong Toei ?? 1 bedroom ?? 1 shared bath,365192710,World Terminal,,Khlong Toei,13.72536,100.56137,Private room,1500,1,0,,,4,0,0,
45228352,Rental unit in Khet Khlong Toei ?? 2 bedrooms ?? 2 shared baths,365192710,World Terminal,,Khlong Toei,13.72511,100.56291,Private room,2500,1,2,25/7/2022,0.06,4,0,1,
45805319,Home in Khet Din Daeng ?? ?òÖ4.98 ?? 1 bedroom ?? 2 beds ?? 1 private bath,48457806,Taspol,,Din Daeng,13.75654,100.56339,Private room,950,2,54,21/6/2023,2.87,3,199,43,
45231924,Townhouse in Khet Don Mueang ?? 3 bedrooms ?? 2 beds ?? 3.5 baths,365361556,Navarat,,Don Mueang,13.93652,100.58534,Entire home/apt,3500,1,0,,,1,91,0,
45458442,Condo in Khet Huai Khwang ?? ?òÖ5.0 ?? 2 bedrooms ?? 1 bed ?? 1 bath,306704320,Kangaroo,,Din Daeng,13.78994,100.57416,Entire home/apt,831,1,4,22/10/2022,0.12,18,90,2,
45458605,Serviced apartment in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.75197756,100.5787966,Entire home/apt,3700,1,0,,,12,365,0,
45805547,Home in Khet Din Daeng ?? ?òÖ4.97 ?? 1 bedroom ?? 1 bed ?? 1 private bath,48457806,Taspol,,Din Daeng,13.75813,100.562,Private room,900,1,78,18/6/2023,2.43,3,223,61,
45458967,Serviced apartment in Khet Huai Khwang ?? 1 bedroom ?? 1 bed ?? 1 bath,304429524,Dararat From Maitria Rama Nine,,Huai Khwang,13.75180931,100.579744,Entire home/apt,3900,1,0,,,12,365,0,
45462520,Home in Khet Phra Khanong ?? ?òÖ4.75 ?? 6 bedrooms ?? 1 bed ?? 3 baths,15450556,Cindy,,Phra Khanong,13.68261,100.62951,Entire home/apt,4000,1,20,11/6/2023,2.18,19,57,20,
45250756,Rental unit in Krung Thep Maha Nakhon ?? ?òÖ4.15 ?? Studio ?? 1 bed ?? 1 bath,79624768,Eva,,Vadhana,13.73684,100.58427,Entire home/apt,1043,2,39,7/6/2023,1.14,41,90,21,
45831097,Condo in Khet Bang Sue ?? 1 bedroom ?? 1 bed ?? 1 shared bath,371553308,Chorpruek,,Bang Sue,13.80377,100.53696,Shared room,528,1,0,,,1,178,0,
45281828,Condo in Khet Wang Thonglang ?? 1 bedroom ?? 1.5 baths,79578102,Piyapong,,Wang Thong Lang,13.77359,100.59606,Entire home/apt,500,1,0,,,2,173,0,
45485860,Rental unit in Khet Chatuchak ?? ?òÖ4.79 ?? 2 bedrooms ?? 3 beds ?? 1 bath,49522927,Prin,,Phaya Thai,13.76873,100.53857,Entire home/apt,1210,2,38,11/6/2023,1.14,4,269,35,
45850547,Condo in Khet Phaya Thai ?? ?òÖ5.0 ?? Studio ?? 1 bed ?? 1 bath,24234328,Natthapol,,Phaya Thai,13.79105,100.54562,Entire home/apt,900,24,5,12/4/2023,0.36,4,202,4,
45486545,Boutique hotel in Khet Pom Prap Sattru Phai ?? ?òÖ4.67 ?? 1 bedroom ?? 1 bed ?? 1 private bath,368077363,Kunst,,Pom Prap Sattru Phai,13.73848,100.51531,Private room,2000,1,3,3/1/2023,0.41,5,362,3,
45487370,Boutique hotel in Khet Pom Prap Sattru Phai ?? 1 bedroom ?? 1 bed ?? 1 private bath,368077363,Kunst,,Parthum Wan,13.7388,100.51649,Private room,1600,1,0,,,5,365,0,
45286315,Rental unit in Khet Watthana ?? ?òÖ4.94 ?? 1 bedroom ?? 1 bed ?? 1 bath,180665650,Karl,,Vadhana,13.7443,100.55578,Entire home/apt,1324,2,17,4/6/2023,1.68,6,84,17,
45870255,Rental unit in Khet Bang Na ?? 2 bedrooms ?? 2 beds ?? 2 baths,7765760,Phanthip,,Bang Na,13.67843309,100.6125018,Private room,3634,2,0,,,1,137,0,
45293436,Villa in Khet Huai Khwang ?? ?òÖ5.0 ?? 4 bedrooms ?? 5 beds ?? 3 baths,95548084,Mod Apiluk,,Huai Khwang,13.79217,100.57481,Entire home/apt,5143,3,6,4/4/2023,0.21,23,69,5,
45302358,Condo in Khet Sathon ?? 2 bedrooms ?? 2 beds ?? 2 baths,311663040,Kham,,Sathon,13.70716,100.53628,Entire home/apt,9861,30,0,,,2,178,0,
46271220,Rental unit in Chatuchak ?? Studio ?? 2 beds ?? 1 private bath,50962557,Chavalit(Neung),,Din Daeng,13.79862,100.57001,Private room,1388,1,0,,,4,345,0,
46271281,Rental unit in Chatuchak ?? Studio ?? 3 beds ?? 1 private bath,50962557,Chavalit(Neung),,Chatu Chak,13.8006,100.56922,Private room,1462,1,0,,,4,351,0,
45492495,Rental unit in Krung Thep Maha Nakhon ?? ?òÖ4.53 ?? 1 bedroom ?? 1 bed ?? 1 bath,79624768,Eva,,Huai Khwang,13.7601,100.56946,Entire home/apt,1300,1,30,10/6/2023,0.89,41,85,21,
45895440,Home in Khet Bueng Kum ?? 1 bedroom ?? 1 bed ?? 1 shared bath,7875553,Pattaya,,Bueng Kum,13.79196,100.64577,Private room,600,1,0,,,1,91,0,
45518784,Condo in Khet Phaya Thai ?? Studio ?? 1 bed ?? 1 private bath,98740833,Pompam,,Phaya Thai,13.79172,100.53925,Private room,1500,1,0,,,1,0,0,
45524035,Condo in Khet Bang Rak ?? ?òÖ4.69 ?? 1 bedroom ?? 2 beds ?? 1 bath,267746594,Windy,,Bang Rak,13.73283,100.5258,Entire home/apt,1899,30,13,30/3/2023,0.44,40,135,5,
46273882,Rental unit in Khet Khlong Toei ?? ?òÖ4.79 ?? 1 bedroom ?? 1 bed ?? 1.5 baths,341188013,Kara,,Khlong Toei,13.71806,100.5845,Entire home/apt,1385,1,70,12/6/2023,2.24,68,358,30,
45916362,Serviced apartment in Khet Watthana ?? 2 bedrooms ?? 2 beds ?? 2 baths,7433603,Nuttachai,,Vadhana,13.73859,100.58878,Private room,1800,30,0,,,1,105,0,
46283245,Condo in Khet Phasi Charoen ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,364433928,Piraya,,Phasi Charoen,13.71719,100.44682,Entire home/apt,690,28,5,8/6/2021,0.16,1,176,0,
45527634,Condo in Khet Bang Sue ?? 1 bedroom ?? 1 bed ?? 1 private bath,49344975,Cattareeya,,Bang Sue,13.81446,100.53493,Private room,700,2,0,,,2,180,0,
45535637,Rental unit in Khet Khlong Toei ?? 1 bedroom ?? 1 private bath,365192710,World Terminal,,Khlong Toei,13.73045,100.56454,Private room,2000,1,0,,,4,0,0,
45932688,Townhouse in Khet Phaya Thai ?? 2 bedrooms ?? 2 beds ?? 2 baths,236549431,Apinan,,Phaya Thai,13.77375,100.53975,Entire home/apt,5000,2,0,,,1,80,0,
45546446,Rental unit in Khet Ratchathewi ?? ?òÖ4.76 ?? 1 bedroom ?? 2 beds ?? 1 bath,368767736,Jeeranan7824,,Ratchathewi,13.75085,100.53099,Entire home/apt,1023,2,51,26/6/2023,1.55,4,148,37,
46323850,Rental unit in Khet Chatuchak ?? 1 bedroom ?? 1 private bath,374933572,Matini,,Chatu Chak,13.81896,100.58332,Private room,800,1,0,,,1,0,0,
45944163,Condo in Khet Khlong Toei ?? 1 bedroom ?? 1 bed ?? 1.5 baths,372473298,May,,Khlong Toei,13.71492,100.5848,Entire home/apt,1000,30,0,,,1,256,0,
46347034,Boutique hotel in Khet Bangkok Noi ?? 1 bedroom ?? 2 beds ?? 1 private bath,149900593,Theatre Residence,,Bangkok Noi,13.75341,100.48735,Private room,3053,1,0,,,3,0,0,
46347165,Boutique hotel in Khet Bangkok Noi ?? ?òÖ5.0 ?? 1 bedroom ?? 2 beds ?? 1 private bath,149900593,Theatre Residence,,Bangkok Noi,13.75442,100.48735,Private room,2553,1,5,26/5/2023,0.21,3,0,1,
46384567,Condo in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,17268701,Jorene Alma Lym,,Vadhana,13.73475,100.56747,Entire home/apt,3099,30,0,,,1,32,0,
45551371,Boutique hotel in Khet Min Buri ?? 1 bedroom ?? 2 beds ?? 1 shared bath,368820871,Sarawin,,Min Buri,13.79722,100.70874,Private room,700,1,1,18/12/2020,0.03,2,0,0,
45570677,Condo in Khet Pathum Wan ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 bath,368996251,Shirley,,Parthum Wan,13.74794,100.52838,Entire home/apt,1550,25,6,29/4/2023,0.19,1,235,4,
45576575,Rental unit in Khet Khlong Toei ?? ?òÖ4.21 ?? 1 bedroom ?? 1 bed ?? 1 bath,79624768,Eva,,Khlong Toei,13.72826,100.56519,Entire home/apt,1257,2,19,13/4/2023,0.67,41,88,11,
45945163,Hostel in Khet Bang Rak ?? 1 bedroom ?? 1 bed ?? 1 shared bath,281304037,Ms,,Bang Rak,13.721,100.52492,Private room,550,1,0,,,1,365,0,
46404538,Rental unit in Khet Khlong Toei ?? ?òÖ4.84 ?? 1 bedroom ?? 1 bed ?? 1 bath,52161947,Noons,,Khlong Toei,13.71735,100.58424,Entire home/apt,1385,1,49,22/6/2023,1.59,124,361,31,
46405143,Rental unit in Khet Khlong Toei ?? ?òÖ4.53 ?? 1 bedroom ?? 1 bed ?? 1 bath,201677068,Curry,,Khlong Toei,13.71779,100.58457,Entire home/apt,1385,1,38,24/5/2023,1.22,254,359,27,
46405218,Rental unit in Khet Bang Rak ?? 2 bedrooms ?? 2 beds ?? 2 baths,227784412,Bank,,Bang Rak,13.72515,100.5181,Entire home/apt,1929,1,1,25/3/2023,0.32,21,180,1,
46405456,Rental unit in Khet Khlong Toei ?? ?òÖ4.62 ?? 1 bedroom ?? 1 bed ?? 1.5 baths,314945555,Nana,,Khlong Toei,13.71774,100.58613,Entire home/apt,1385,1,34,24/6/2023,1.25,69,365,24,
45949129,Rental unit in Khet Watthana ?? ?òÖ4.39 ?? 1 bedroom ?? 1 bed ?? 1 bath,45737791,Premika,,Vadhana,13.72981,100.58167,Entire home/apt,670,1,28,24/6/2023,1.04,3,79,20,
45953389,Condo in Khet Bang Na ?? ?òÖ4.43 ?? Studio ?? 1 bed ?? 1 bath,177483212,Midori,,Bang Na,13.66709,100.6051,Entire home/apt,850,7,7,10/4/2023,0.41,6,174,6,
46405716,Rental unit in Khet Bang Rak ?? ?òÖ4.0 ?? 2 bedrooms ?? 2 beds ?? 2 baths,227784412,Bank,,Bang Rak,13.72494,100.51951,Entire home/apt,1929,1,4,29/1/2023,0.26,21,176,3,
46409061,Condo in Khet Khlong Toei ?? ?òÖ4.80 ?? 1 bedroom ?? 1 bed ?? 1 bath,123828822,Sara,,Khlong Toei,13.73454,100.55764,Entire home/apt,1900,14,20,18/5/2023,0.64,22,122,12,
46420444,Condo in Khet Bang Na ?? ?òÖ4.56 ?? 1 bedroom ?? 1 bed ?? 1 bath,375241276,Yukio,,Bang Na,13.66163,100.607,Entire home/apt,857,21,9,11/1/2023,0.46,25,357,4,
45586240,Condo in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,303557305,Kai,,Vadhana,13.7343,100.58567,Entire home/apt,1000,30,0,,,1,0,0,
45590304,Condo in Khet Phaya Thai ?? 2 bedrooms ?? 2 beds ?? 1 private bath,369216553,Phimolpat,,Phaya Thai,13.78913,100.55423,Private room,545,30,2,4/6/2021,0.06,1,0,0,
45623401,Condo in Khet Watthana ?? 4 bedrooms ?? 4 beds ?? 4 baths,12464021,Rebecca,,Vadhana,13.73079,100.58677,Entire home/apt,4500,1,0,,,28,355,0,
45963060,Condo in Khet Chom Thong ?? 2 bedrooms ?? 1 bed ?? 1 bath,223097845,Piyatida,,Thon buri,13.71361,100.47163,Entire home/apt,2500,1,0,,,1,181,0,
46421490,Condo in Khet Watthana ?? ?òÖ4.14 ?? 1 bedroom ?? 1 bed ?? 1 bath,111844630,B,,Vadhana,13.73527,100.56676,Entire home/apt,1928,5,7,1/3/2023,0.69,23,173,7,
45994890,Rental unit in Khet Khlong Toei ?? ?òÖ5.0 ?? 1 bedroom ?? 1 bed ?? 1 private bath,342783799,Juliane,,Khlong Toei,13.72906,100.56955,Private room,6300,1,5,24/4/2023,0.17,9,361,4,
45995184,Rental unit in Khet Khlong Toei ?? 2 bedrooms ?? 2 beds ?? 2 baths,342783799,Juliane,,Khlong Toei,13.72777,100.56915,Private room,13329,1,0,,,9,0,0,
46422422,Condo in Khet Khlong Toei ?? ?òÖ4.83 ?? 1 bedroom ?? 1 bed ?? 1 bath,375241276,Yukio,,Khlong Toei,13.71778,100.57553,Entire home/apt,1243,3,24,3/5/2023,0.81,25,350,11,
45623704,Condo in Khet Watthana ?? ?òÖ4.81 ?? 1 bedroom ?? 1 bed ?? 1 private bath,369592401,Pornpimon,,Vadhana,13.74586,100.55698,Private room,1000,15,36,7/5/2023,1.11,1,72,13,
46028522,Home in Khet Lat Krabang ?? ?òÖ4.82 ?? 3 bedrooms ?? 3 beds ?? 2 baths,279609924,Assakit,,Lat Krabang,13.78837,100.78323,Entire home/apt,1950,2,11,15/3/2023,0.39,1,180,2,
45631686,Condo in Wattana ?? ?òÖ4.86 ?? 1 bedroom ?? 2 beds ?? 1 bath,153793,Pemika,,Vadhana,13.74367142,100.5523605,Entire home/apt,1280,2,93,8/6/2023,2.89,16,92,52,
45641669,Rental unit in Khet Khlong Toei ?? ?òÖ4.77 ?? 1 bedroom ?? 1 bed ?? 1 bath,52161947,Noons,,Khlong Toei,13.73578,100.55684,Entire home/apt,1362,1,13,17/3/2023,0.4,124,363,9,
46435603,Rental unit in Khet Bang Khae ?? 1 bedroom ?? 1 bed ?? 1 private bath,249391960,??†?????û???,,Bang Khae,13.71451,100.4218,Private room,609,1,1,10/4/2023,0.38,1,364,1,
46042820,Rental unit in Khet Khlong Toei ?? ?òÖ4.60 ?? 1 bedroom ?? 1 bed ?? 1 bath,67585919,Summer,,Chom Thong,13.70797641,100.455192,Entire home/apt,1066,1,70,19/2/2023,2.31,124,364,26,
45642244,Boutique hotel in Khet Pom Prap Sattru Phai ?? ?òÖ3.67 ?? 1 bedroom ?? 1 bed ?? 1 private bath,368077363,Kunst,,Samphanthawong,13.73883,100.51422,Private room,1400,1,3,26/11/2022,0.28,5,269,3,
46043048,Rental unit in Khet Khlong Toei ?? ?òÖ4.56 ?? 1 bedroom ?? 1 bed ?? 1 bath,67585919,Summer,,Chom Thong,13.7072201,100.4567974,Entire home/apt,1080,1,36,22/3/2023,1.33,124,97,23,
46452651,Rental unit in Khet Khlong Toei ?? ?òÖ4.88 ?? 1 bedroom ?? 1 bed ?? 1 bath,201677068,Curry,,Khlong Toei,13.71766,100.5863,Entire home/apt,1385,1,40,15/6/2023,1.37,254,362,30,
46452874,Rental unit in Khet Khlong Toei ?? ?òÖ4.84 ?? 1 bedroom ?? 1 bed ?? 1 bath,341188013,Kara,,Khlong Toei,13.71623,100.5862,Entire home/apt,1385,1,62,19/6/2023,2.03,68,360,45,
46043412,Rental unit in Khet Khlong Toei ?? ?òÖ4.53 ?? 1 bedroom ?? 1 bed ?? 1 bath,67585919,Summer,,Khlong Toei,13.71773,100.57726,Entire home/apt,1036,1,17,24/12/2022,0.9,124,96,10,
46043496,Rental unit in Khet Khlong Toei ?? ?òÖ4.57 ?? 1 bedroom ?? 1 bed ?? 1 bath,67585919,Summer,,Khlong Toei,13.71778,100.57516,Entire home/apt,1036,1,23,14/12/2022,1.25,124,96,9,
46472327,Boutique hotel in Khet Bangkok Noi ?? 1 bedroom ?? 2 beds ?? 1 bath,149900593,Theatre Residence,,Bangkok Noi,13.75317,100.48511,Private room,4052,1,0,,,3,0,0,
45642990,Boutique hotel in Khet Pom Prap Sattru Phai ?? 1 bedroom ?? 2 beds ?? 1 private bath,368077363,Kunst,,Pom Prap Sattru Phai,13.73936,100.51568,Private room,2400,1,1,12/2/2023,0.22,5,365,1,
46044686,Rental unit in Khlong Toei ?? ?òÖ4.79 ?? 1 bedroom ?? 1 bed ?? 1 bath,67585919,Summer,,Chom Thong,13.70734779,100.4559145,Entire home/apt,1083,1,28,27/3/2023,0.91,124,90,11,
46478960,Condo in Khet Watthana ?? ?òÖ4.80 ?? Studio ?? 1 bed ?? 1 bath,252759762,Dalinporn,,Vadhana,13.74012,100.55676,Entire home/apt,714,28,10,25/5/2023,0.37,6,117,7,
46055241,Rental unit in Khet Khlong Toei ?? ?òÖ4.49 ?? 1 bedroom ?? 1 bed ?? 1 bath,52161947,Noons,,Khlong Toei,13.73681,100.55891,Entire home/apt,1319,1,45,16/1/2023,1.5,124,363,7,
46482464,Condo in Khet Bangkok Noi ?? 1 bedroom ?? 1 bed ?? 1 bath,73123637,Jerawala,,Bangkok Noi,13.75751,100.46912,Entire home/apt,500,180,0,,,1,0,0,
45643433,Boutique hotel in Khet Pom Prap Sattru Phai ?? 1 bedroom ?? 1 bed ?? 1 private bath,368077363,Kunst,,Pom Prap Sattru Phai,13.73905,100.51435,Private room,2000,1,1,17/1/2023,0.19,5,365,1,
45643491,Rental unit in Khet Khlong Toei ?? ?òÖ4.61 ?? 1 bedroom ?? 1 bed ?? 1 bath,201677068,Curry,,Khlong Toei,13.7354,100.55908,Entire home/apt,1212,1,41,20/2/2023,1.27,254,362,14,
45652780,Rental unit in Khet Khlong Toei ?? ?òÖ4.13 ?? 1 bedroom ?? 1 bed ?? 1 bath,67585919,Summer,,Khlong Toei,13.71848,100.57586,Entire home/apt,1326,1,8,5/12/2022,0.44,124,90,1,
46056849,Rental unit in Khet Khlong Toei ?? ?òÖ4.41 ?? 1 bedroom ?? 1 bed ?? 1 bath,201677068,Curry,,Khlong Toei,13.7351,100.55882,Entire home/apt,1212,1,29,22/7/2022,0.9,254,362,2,
46517098,Condo in Khet Sathon ?? ?òÖ4.43 ?? 1 bedroom ?? 3 beds ?? 1 bath,276200334,Cherry,,Sathon,13.71743,100.53238,Entire home/apt,1000,30,7,8/4/2023,0.23,14,266,2,
46571196,Condo in Khet Chatuchak ?? ?òÖ5.0 ?? 1 bedroom ?? 2 beds ?? 1 private bath,58667045,Jaruwan,,Chatu Chak,13.81846,100.56615,Private room,1787,14,4,9/4/2023,0.16,7,345,1,
46057502,Condo in Khet Khlong Toei ?? ?òÖ4.58 ?? 1 bedroom ?? 1 bed ?? 1 bath,314945555,Nana,,Khlong Toei,13.73567,100.55713,Entire home/apt,1362,1,45,18/6/2023,1.48,69,362,10,
45660564,Hotel in Khet Suan Luang ?? 1 bedroom ?? 1 bed ?? 1 private bath,369921021,??à???????????†???,,Suanluang,13.71764,100.64229,Private room,3000,1,0,,,1,0,0,
46057853,Rental unit in Khet Khlong Toei ?? ?òÖ4.79 ?? 1 bedroom ?? 1 bed ?? 1 bath,201677068,Curry,,Khlong Toei,13.72308,100.56221,Entire home/apt,1694,1,42,16/6/2023,1.36,254,363,39,
46058049,Condo in Khet Watthana ?? 1 bedroom ?? 1 bed ?? 1 bath,341188013,Kara,,Vadhana,13.74279,100.56614,Entire home/apt,2071,1,1,25/11/2022,0.14,68,364,1,
45662581,Serviced apartment in Thailand ?? ?òÖ4.90 ?? 1 bedroom ?? 1 bed ?? 1 bath,149766254,Pramphan,,Lak Si,13.85589,100.54701,Entire home/apt,590,1,31,12/2/2022,0.95,1,207,0,
46585063,Condo in Khet Watthana ?? Studio ?? 1 bed ?? 1 bath,41134268,Mingxia,,Vadhana,13.73915,100.56381,Entire home/apt,1233,180,0,,,1,0,0,
46077894,Condo in Khet Huai Khwang ?? ?òÖ4.63 ?? 1 bedroom ?? 2 beds ?? 1.5 baths,130089420,Patchaya,,Huai Khwang,13.76751,100.58236,Entire home/apt,850,28,16,26/4/2023,0.89,3,129,10,
46091269,Rental unit in Khet Bang Rak ?? ?òÖ4.88 ?? 1 bedroom ?? 1 bed ?? 1 bath,227784412,Bank,,Bang Rak,13.72507,100.52094,Entire home/apt,1097,1,25,19/6/2023,1.53,21,154,21,
46613076,Condo in Khet Chatuchak ?? Studio ?? 2 beds ?? 1 bath,23643285,Champ,,Chatu Chak,13.83401,100.57043,Entire home/apt,400,120,0,,,1,365,0,
46095163,Rental unit in Khet Bang Khae ?? 1 bedroom ?? 1 bed ?? 1 shared bath,373580425,??†???????????û?????í??ô??å,,Bang Khae,13.67474,100.3852,Private room,850,1,1,11/12/2022,0.15,1,181,1,
46630862,Townhouse in Khet Lak Si ?? ?òÖNew ?? 2 bedrooms ?? 3 beds ?? 3 baths,229652952,AnneArTel,,Lak Si,13.89597,100.55997,Entire home/apt,1999,2,0,,,3,346,0,
45691919,Rental unit in Khet Bangkok Yai ?? 1 bedroom ?? 1 shared bath,119262262,Oil,,Bangkok Yai,13.73819,100.48443,Private room,599,1,0,,,1,0,0,
